261,6,21,69,0,212,,1,0,0,2011-05-21 02:41:06,2011-05-20 00:00:00
262,6,22,53,0,198,,1,0,0,2011-05-21 02:45:54,2011-05-20 00:00:00
263,6,23,57,0,205,,1,0,0,2011-05-21 02:41:54,2011-05-20 00:00:00
264,6,24,58,0,200,,1,0,0,2011-05-21 02:42:11,2011-05-20 00:00:00
265,6,25,75,0,200,,1,0,0,2011-05-21 02:44:40,2011-05-20 00:00:00
266,6,26,85,0,189,,1,0,0,2011-05-21 02:42:42,2011-05-20 00:00:00
267,6,27,88,0,199,,1,0,0,2011-05-21 02:42:55,2011-05-20 00:00:00
268,6,28,62,0,221,,1,0,0,2011-05-21 02:43:20,2011-05-20 00:00:00
269,6,29,89,0,204,,1,0,0,2011-05-21 02:43:38,2011-05-20 00:00:00
270,6,30,48,0,212,,1,0,0,2011-05-21 02:46:32,2011-05-20 00:00:00
271,6,31,116,0,215,,1,0,0,2011-05-21 02:44:01,2011-05-20 00:00:00
272,6,32,110,0,219,,1,0,0,2011-05-21 02:44:17,2011-05-20 00:00:00
273,22,1,59,0,235,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
274,22,2,38,0,227,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
275,22,3,43,0,224,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
276,22,4,45,0,212,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
277,22,5,47,0,230,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
278,22,6,50,0,230,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
279,22,7,49,0,217,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
280,22,8,47,0,216,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
281,22,9,50,0,232,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
282,22,10,48,0,224,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
283,22,11,43,0,246,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
284,22,12,35,0,249,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
285,22,13,47,0,275,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
286,23,1,386,0,235,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
287,23,2,385,0,227,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
288,23,3,391,0,224,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
289,23,4,385,0,212,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
290,23,5,385,0,230,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
291,23,6,389,0,230,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
292,23,7,396,0,217,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
293,23,8,391,0,216,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
294,23,9,394,0,232,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
295,24,1,40,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
296,24,2,40,0,193,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
297,24,3,41,0,193,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
298,24,4,41,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
299,24,5,44,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
300,24,6,56,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
301,24,7,59,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
302,24,8,58,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
303,24,9,55,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
304,24,10,58,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
305,24,11,57,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
306,24,12,57,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
307,24,13,59,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
308,24,14,58,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
309,24,15,58,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
310,24,16,56,0,193,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
311,24,17,58,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
312,24,18,55,0,193,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
313,24,19,54,0,193,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
314,24,20,54,0,193,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
315,24,21,53,0,193,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
316,24,22,53,0,193,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
317,24,23,88,0,191,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
318,24,24,84,0,192,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
319,24,25,95,0,209,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
320,24,26,96,0,210,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
321,24,27,57,0,209,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
322,25,1,43,0,201,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
323,25,2,52,0,192,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
324,25,3,55,0,192,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
325,25,4,48,0,187,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
326,25,5,46,0,184,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
327,25,6,55,0,216,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
328,25,7,54,0,205,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
329,25,8,63,0,185,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
330,25,9,49,0,185,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
331,25,10,49,0,188,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
332,25,11,49,0,182,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
333,25,12,84,0,191,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
334,25,13,36,0,91,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
335,25,14,55,0,188,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
336,25,15,40,0,185,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
337,25,16,39,0,182,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
338,25,17,58,0,200,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
339,25,18,92,0,192,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
340,25,19,66,0,191,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
341,25,20,39,0,197,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
342,25,21,81,0,188,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
343,25,22,86,0,202,,1,0,0,2011-05-21 00:00:00,2011-05-21 00:00:00
